Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_2:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_3:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_5:Surface Outside Face Temperature [C](TimeStep),SURFACE_6:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep),WINDOW1:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Temperature [C](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/01  09:20:00,11.,2325.47167300642,12.480261331378,16.355806892867,166.123762097117,42.1007144770809,42.1007144770809,171.578498992594,13.7157922133109,102.882883437428,12.7774360748137,6.067429883579761E-03,12.7707888166333,0.0 
 01/01  09:21:00,11.015,2341.31165055986,12.4869558039091,16.412224998646,167.525862829002,42.5530793527596,42.5530793527596,172.175351624492,13.7307630039315,104.152380842619,12.7841687631813,6.061818070712941E-03,12.7774360748137,0.0 
 01/01  09:22:00,11.03,2357.13829254546,12.4939182008639,16.4693360790735,168.932126127292,43.0051584592951,43.0051584592951,172.767322274179,13.7457802661012,105.424131950694,12.7909897933257,6.056225267525655E-03,12.7841687631813,0.0 
 01/01  09:23:00,11.045,2372.95049904959,12.5008843772205,16.526486532452,170.342486391472,43.4569488035121,43.4569488035121,173.354296103701,13.7608488801056,106.698112255335,12.797896055814,6.050652141105524E-03,12.7909897933257,0.0 
 01/01  09:24:00,11.06,2388.74720070629,12.5081151279685,16.5842910577116,171.756880064167,43.9084473952062,43.9084473952062,173.936162075547,13.7759650018697,107.974297143774,12.8048905026847,6.045098021532030E-03,12.797896055814,0.0 
 01/01  09:25:00,11.075,2404.52735687138,12.5153496518301,16.6421338429267,173.175245510897,44.3596512460841,44.3596512460841,174.512812742157,13.7911334505911,109.252661897502,12.8119700636706,6.039563632061135E-03,12.8048905026847,0.0 
 01/01  09:26:00,11.09,2420.28995391792,12.5228453906778,16.7005978228276,174.597522908083,44.8105573687714,44.8105573687714,175.084144049741,13.8063503133402,110.53318169298,12.8191377372344,6.034048310241356E-03,12.8119700636706,0.0 
 01/01  09:27:00,11.105,2436.03400364383,12.5303448979152,16.7590990144352,176.023654138659,45.2611627758831,45.2611627758831,175.650055155269,13.8216203576535,111.81583160235,12.8263904850865,6.028552743162024E-03,12.8191377372344,0.0 
 01/01  09:28:00,11.12,2451.75854178295,12.5381023431123,16.8181932499332,177.453582694695,45.7114644791514,45.7114644791514,176.210448255626,13.8369396053206,113.100586594155,12.8337313431609,6.023076274518015E-03,12.8263904850865,0.0 
 01/01  09:29:00,11.135,2467.46262661182,12.5458635802558,16.8773237064614,178.887253586507,46.1614594886054,46.1614594886054,176.765228427998,13.8523127788516,114.387421534058,12.8411573525457,6.017619647129767E-03,12.8337313431609,0.0 
 01/01  09:30:00,11.15,2483.14533764521,12.55387964741,16.9370228193227,180.32461325775,46.6111448117994,46.6111448117994,177.314303480624,13.8677358674752,115.676311185563,12.8486716114077,6.012182221295042E-03,12.8411573525457,0.0 
 01/01  09:31:00,11.165,2531.98045843057,12.5619464681428,17.0235512450299,184.692979655165,47.0570665702821,47.0570665702821,180.702582455155,13.8832135441057,117.804280307062,12.8562890293674,6.006764683394625E-03,12.8486716114077,0.0 
 01/01  09:32:00,11.18,2580.82853412435,12.5702974546294,17.1161846397713,189.086483019197,47.5047643676751,47.5047643676751,184.067872888292,13.9001854250599,119.95510433991,12.8640329724271,6.001370381947044E-03,12.8562890293674,0.0 
 01/01  09:33:00,11.195,2809.38815494034,12.5806857993631,17.3529790968277,209.22915791929,49.3103985676372,49.3103985676372,202.508381017276,13.9180852235661,122.128630950008,12.8722216335077,5.996004456854166E-03,12.8640329724271,0.0 
 01/01  09:34:00,11.21,2858.57985183607,12.5899444835452,17.4852417483329,213.756025474821,49.7569378937583,49.7569378937583,205.813715402955,13.9403579686248,124.324706913299,12.8808005078459,5.990736796584874E-03,12.8722216335077,0.0 
 01/01  09:35:00,11.225,2907.75757980171,12.5992458805426,17.6177246783594,218.306385141888,50.205199097386,50.205199097386,209.093191956841,13.9623686102478,126.543178120547,12.8896740724417,5.985555563598747E-03,12.8808005078459,0.0 
 01/01  09:36:00,11.24,2956.91723406428,12.6087546679183,17.7486190221087,222.88000123499,50.6551721788829,50.6551721788829,212.346435774165,13.9857821518024,128.783889582145,12.8987837568166,5.980439959663418E-03,12.8896740724417,0.0 
 01/01  09:37:00,11.255,3006.05476433312,12.6182919773107,17.8797293086912,227.476641411105,51.1068469036766,51.1068469036766,215.573080025777,14.0099646999842,131.046685432946,12.9081053457606,5.975377195762732E-03,12.8987837568166,0.0 
 01/01  09:38:00,11.27,3055.16617156734,12.6281118275964,18.0125658977144,232.096076453417,51.5602128098338,51.5602128098338,218.772765590022,14.0351096029793,133.331408937123,12.9176374855629,5.970362008381839E-03,12.9081053457606,0.0 
 01/01  09:39:00,11.285,3104.25004489371,12.6379493944651,18.1464558349826,236.8299990656,51.9307781131415,51.9307781131415,222.022657908696,14.0611175323765,135.637902493045,12.9273783194004,5.965394221540029E-03,12.9176374855629,0.0 
 01/01  09:40:00,11.3,3153.28084846128,12.6481044781793,18.2822751136086,241.492117526607,52.388586483431,52.388586483431,225.164334743017,14.0879906417478,137.966007638192,12.937333020243,5.960473474331766E-03,12.9273783194004,0.0 
 01/01  09:41:00,11.315,3202.27454221862,12.6582842518063,18.4183030994922,246.176443589408,52.8480207406774,52.8480207406774,228.278136728173,14.1157010823056,140.315565054081,12.9474990468561,5.955600975860140E-03,12.937333020243,0.0 
 01/01  09:42:00,11.33,3251.22726412287,12.6687919100171,18.5571720396739,250.882754716169,53.3090707943685,53.3090707943685,231.363726480361,14.1442266358979,142.686414571227,12.9578813682755,5.950776213343229E-03,12.9474990468561,0.0 
 01/01  09:43:00,11.345,3300.13519233121,12.6793234412004,18.696245780333,255.610830826611,53.7717263011786,53.7717263011786,234.420773144705,14.173550801852,145.078395174122,12.9684768660247,5.946000398739031E-03,12.9578813682755,0.0 
 01/01  09:44:00,11.36,3348.99454281052,12.6901927003726,18.8382556745388,260.360454137061,54.2359766738254,54.2359766738254,237.448952122819,14.2036485039642,147.491345006243,12.979290876415,5.941272890961563E-03,12.9684768660247,0.0 
 01/01  09:45:00,11.375,3397.80156709311,12.7010850764797,18.9804665503722,265.131409009586,54.7018110894451,54.7018110894451,240.447944817293,14.234506098933,149.925101375081,12.9903200661589,5.936594911257237E-03,12.979290876415,0.0 
 01/01  09:46:00,11.39,0.38855311451363,12.6877440639707,19.1256046208877,269.923481810501,55.1692184975177,55.1692184975177,243.417438391907,14.2660986320055,152.379500757197,13.0038972188264,5.931965841086521E-03,12.9903200661589,0.0 
 01/01  09:47:00,11.405,0.39395613716444,12.6975284821984,19.2709399267545,274.736460777615,55.6381876273719,55.6381876273719,246.357125546495,14.1988550359602,154.854378803299,13.0180704585948,5.927900529885185E-03,13.0038972188264,0.0 
 01/01  09:48:00,11.42,0.399353332759649,12.700751637789,19.4191523506109,279.570135895603,56.1087069952962,56.1087069952962,249.266704305432,14.1698441894908,157.349570343347,13.0306639838774,5.923968740231976E-03,13.0180704585948,0.0 
 01/01  09:49:00,11.435,0.404744310967708,12.7040637040962,19.5675583248535,284.424298778965,56.580764911282,56.580764911282,252.145877818834,14.1285064007962,159.864909391679,13.0409312153644,5.914588495760108E-03,13.0306639838774,0.0 
 01/01  09:50:00,11.45,0.410128688603433,12.70863817788,19.7187749454677,289.298742562063,57.0543494854218,57.0543494854218,254.994354175594,14.0930026846359,162.400229152159,13.0490853533744,5.904696304613451E-03,13.0409312153644,0.0 
 01/01  09:51:00,11.465,0.415506089727467,12.713182419582,19.8701814837694,294.193261795763,57.5294486339841,57.5294486339841,257.811846227483,14.05681906141,164.955362023354,13.0555390539431,5.894337977844262E-03,13.0490853533744,0.0 
 01/01  09:52:00,11.48,0.420876145755513,12.718310421708,20.024326750346,299.10765235024,58.0060500851846,58.0060500851846,260.598071423558,14.0222456585214,167.530139603729,13.0606788450583,5.883603539337590E-03,13.0555390539431,0.0 
 01/01  09:53:00,11.495,0.426238495575922,12.7234197306871,20.1786583465899,304.041711323566,58.4841413846734,58.4841413846734,263.352751654216,13.9884399640622,170.124392696869,13.0647621997585,5.872577461938431E-03,13.0606788450583,0.0 
 01/01  09:54:00,11.51,0.43159278567429,12.7288676904912,20.3356563818603,308.995236955683,58.9637099007548,58.9637099007548,266.075613104263,13.9556592345869,172.737951316721,13.0679863087663,5.861315958708402E-03,13.0647621997585,0.0 
 01/01  09:55:00,11.525,0.436938670263703,12.7343084583231,20.4928371969407,313.968028547434,59.4447428293554,59.4447428293554,268.766386114406,13.923784635179,175.370644692864,13.070490986329,5.849861999662502E-03,13.0679863087663,0.0 
 01/01  09:56:00,11.54,0.442275811419319,12.7399889030021,20.6526141415594,318.959886384323,59.9272271987568,59.9272271987568,271.424805050637,13.8928184420528,178.022301275795,13.0724018464316,5.838245971754735E-03,13.070490986329,0.0 
 01/01  09:57:00,11.555,0.447603879215952,12.7456691737077,20.8125703486251,323.970611664714,60.4111498741059,60.4111498741059,274.050608181008,13.8627318899084,180.692748742242,13.0738179342333,5.826495300829897E-03,13.0724018464316,0.0 
 01/01  09:58:00,11.57,0.452922551867372,12.7515487942098,20.9750553754382,329.00000643218,60.8964975617161,60.8964975617161,276.643537559323,13.8334987182594,183.381814000501,13.0748320759651,5.814631536830601E-03,13.0738179342333,0.0 
 01/01  09:59:00,11.585,0.458231515866016,12.7574332212256,21.1377161748558,334.047873511765,61.3832568131712,61.3832568131712,279.203338915325,13.8051009987946,186.08932319579,13.0755175838558,5.802674962279858E-03,13.0748320759651,0.0 
 01/01  10:00:00,11.6,0.463530466121823,12.7635040669072,21.3028418322678,339.114016449905,61.8714140292441,61.8714140292441,281.729761550963,13.7775117724878,188.815101715633,13.0759433801614,5.790641568996258E-03,13.0755175838558,0.0 
 01/01  10:01:00,11.6166666666667,0.49270544220042,12.7695839733061,21.6418184898236,363.205108822082,64.3750466684403,64.3750466684403,299.586755190018,13.750714797622,191.558974195257,13.0761568747555,5.799625679183097E-03,13.0759433801614,0.0 
 01/01  10:02:00,11.6333333333333,0.49802712826962,12.7758516266916,21.8447081245628,368.400407720115,64.8672366624703,64.8672366624703,302.020096304643,13.7246862774329,194.320764523019,13.0762074137827,5.808579256697607E-03,13.0761568747555,0.0 
 01/01  10:03:00,11.65,0.503335910317935,12.7821298148002,22.0477311192774,373.612086636004,65.3606988191796,65.3606988191796,304.417547267761,13.6994105204977,197.100295845852,13.0761348253822,5.817513100981647E-03,13.0762074137827,0.0 
 01/01  10:04:00,11.6666666666667,0.508631559654792,12.7886047815242,22.2420634788302,378.839974830614,65.8554200617923,65.8554200617923,306.778911757045,13.6748646367771,199.897390574729,13.0759793237618,5.826435969403518E-03,13.0761348253822,0.0 
 01/01  10:05:00,11.6833333333333,0.513913854940414,12.7950919446989,22.436526817881,384.083900868016,66.3513871793536,66.3513871793536,309.103995010773,13.6510343132975,202.711870390158,13.0757708413946,5.835356881578507E-03,13.0759793237618,0.0 
 01/01  10:06:00,11.7,0.519182582374663,12.8017893031721,22.6278522049213,389.34369262486,66.8485868299341,66.8485868299341,311.392603832919,13.6278981042965,205.543556247684,13.0755402153879,5.844282479073124E-03,13.0757708413946,0.0 
 01/01  10:07:00,11.7166666666667,0.524437535871748,12.8085000858657,22.8193056702985,394.619177299279,67.3470055437,67.3470055437,313.644546597821,13.605442994508,208.392268383429,13.0753092873942,5.853219690308333E-03,13.0755402153879,0.0 
 01/01  10:08:00,11.7333333333333,0.529678517219878,12.8154372132772,23.0096584173009,399.910181419347,67.8466297258525,67.8466297258525,315.859633254475,13.5836488865799,211.257826319641,13.0751020466035,5.862173328320404E-03,13.0753092873942,0.0 
 01/01  10:09:00,11.75,0.534905336224889,12.8223885338519,23.2001361357009,405.216530851145,68.3474456594469,68.3474456594469,318.03767533048,13.5625039935057,214.140048870269,13.0749343283117,5.871148746319977E-03,13.0751020466035,0.0 
 01/01  10:10:00,11.7666666666667,0.540117810836948,12.8295839219916,23.3904995654032,410.538050806453,68.8494395080957,68.8494395080957,320.178485935702,13.541989320674,217.038754146556,13.0748250968008,5.880149475045318E-03,13.0749343283117,0.0 
 01/01  10:11:00,11.7833333333333,0.545315767259356,12.8367939723081,23.580984748311,415.874565850119,69.3525973185614,69.3525973185614,322.281879765658,13.5220942891978,219.953759562656,13.0747858720204,5.888663997639408E-03,13.0748250968008,0.0 
 01/01  10:12:00,11.8,0.550499040038505,12.8442666921396,23.7719026620949,421.225899907107,69.8569050232457,69.8569050232457,324.347673104672,13.5028008368833,222.884881841271,13.0748342561807,5.892048605964303E-03,13.0747858720204,0.0 
 01/01  10:13:00,11.8166666666667,0.555667472134092,12.8517544089671,23.9629390394594,426.591876269287,70.3623484425797,70.3623484425797,326.375683828824,13.4840995523737,225.831937019306,13.07497921333,5.895459404900031E-03,13.0748342561807,0.0 
 01/01  10:14:00,11.8333333333333,0.560820914968592,12.8595240054145,24.1547367110424,431.972317601951,70.8689132873196,70.8689132873196,328.365731408716,13.4659731968112,228.794740453547,13.0752331857334,5.898898454097305E-03,13.07497921333,0.0 
 01/01  10:15:00,11.85,0.565959228455129,12.8673087330252,24.346649505174,437.367045950114,71.3765851607532,71.3765851607532,330.317636912078,13.4484134818079,231.773106826356,13.0756008511664,5.902368479221682E-03,13.0752331857334,0.0 
 01/01  10:16:00,11.8666666666667,0.571082281002799,12.8753948265309,24.5395309447051,442.775882744592,71.8853495608212,71.8853495608212,332.231223006237,13.4314038756007,234.766850151391,13.0760921348113,5.905870572794548E-03,13.0756008511664,0.0 
 01/01  10:17:00,11.8833333333333,0.576189949498572,12.8835023788591,24.732524125643,448.198648807898,72.3951918821572,72.3951918821572,334.106313960463,13.4149371564647,237.775783779338,13.0767100353231,5.909406894924593E-03,13.0760921348113,0.0 
 01/01  10:18:00,11.9,0.581282119264877,12.8919256927429,24.9266205882178,453.635164359952,72.9060974180504,72.9060974180504,335.942735648213,13.3990066193575,240.799720403674,13.0774631353921,5.912978163754952E-03,13.0767100353231,0.0 
 01/01  10:19:00,11.9166666666667,0.586358683992054,12.9003642411657,25.1208253778807,459.085249023641,73.4180513623346,73.4180513623346,337.740315549282,13.3835926848494,243.838472066436,13.0783526803119,5.916586240778414E-03,13.0774631353921,0.0 
 01/01  10:20:00,11.9333333333333,0.591419545644828,12.9091427803523,25.3162218305778,464.548721830233,73.9310388112067,73.9310388112067,339.49888275188,13.3686850213218,246.891850164021,13.0793862709683,5.920231454081075E-03,13.0783526803119,0.0 
 01/01  10:21:00,11.95,0.596464614342012,12.9179363931374,25.5117231674124,470.025401224656,74.4450447649779,74.4450447649779,341.218267954648,13.3542764308143,249.959665452998,13.0805640764892,5.923915446612016E-03,13.0793862709683,0.0 
 01/01  10:22:00,11.9666666666667,0.601493808208695,12.9270902780154,25.7084737575077,475.515105070659,74.9600541297614,74.9600541297614,342.898303468612,13.3403528773117,253.041728055943,13.081893051906,5.927638306560529E-03,13.0805640764892,0.0 
 01/01  10:23:00,11.9833333333333,0.60650705320017,12.9362590757526,25.9053257632986,481.017650655874,75.4760517190974,75.4760517190974,344.538823219103,13.3269095671546,256.137847467291,13.0833725352211,5.931401531852488E-03,13.081893051906,0.0 
 01/01  10:24:00,12.,0.611504282896957,12.9458083446094,26.1034633627265,486.532854696765,75.9930222555207,75.9930222555207,346.139662747632,13.3139323847243,259.247832559208,13.0850090247404,5.935205000809661E-03,13.0833725352211,0.0 
 01/01  10:25:00,12.0166666666667,0.616485438270239,12.9553723319533,26.3016988861899,492.060533343505,76.5109503720711,76.5109503720711,347.700659213742,13.3014175732741,262.371491587477,13.0868011460068,5.939050181425769E-03,13.0850090247404,0.0 
 01/01  10:26:00,12.0333333333333,0.62145046741716,12.9653369379347,26.5012412443714,497.600502184766,77.0298206137502,77.0298206137502,349.22165139684,13.2893513459078,265.508632197413,13.0887555569944,5.942936719860956E-03,13.0868011460068,0.0 
 01/01  10:27:00,12.05,0.626399325265433,12.9753160987014,26.7008780134213,503.152576252435,77.549617438927,77.549617438927,350.702479698012,13.2777310019897,268.659061429783,13.0908704331133,5.946866141827186E-03,13.0887555569944,0.0 
 01/01  10:28:00,12.0666666666667,0.631331973246765,12.9857158572466,26.9018318685512,508.716570026277,78.0703252206932,78.0703252206932,352.142986141822,13.2665429671763,271.822585726754,13.0931516503834,5.950837992583256E-03,13.0908704331133,0.0 
 01/01  10:29:00,12.0833333333333,0.636248378938713,12.9961299707466,27.1028766012058,514.292297438529,78.5919282481713,78.5919282481713,353.54301437812,13.255785121534,274.999010937856,13.0955967359601,5.954853622434900E-03,13.0931516503834,0.0 
 01/01  10:30:00,12.1,0.641148515674563,13.0069843686522,27.3052405104976,519.87957187845,79.1144107277771,79.1144107277771,354.902409683831,13.2454443625464,278.18814232596,13.0982114618367,5.958912431218436E-03,13.0955967359601,0.0 
 01/01  10:31:00,12.1166666666667,0.637841736942155,13.0178527340465,27.4371814174814,517.768954440086,79.3339090224888,79.3339090224888,351.320586032602,13.2355192550945,278.065780042346,13.1009930249406,5.963015744541385E-03,13.0982114618367,0.0 
 01/01  10:32:00,12.1333333333333,0.634536628068417,13.0291805609467,27.5560924347869,515.641135604754,79.5510671466504,79.5510671466504,347.758076453999,13.2259968805829,277.924382389596,13.1039468524332,5.967162887637176E-03,13.1009930249406,0.0 
 01/01  10:33:00,12.15,0.631233428578606,13.0405223091408,27.6748379743464,513.496220416898,79.7659013237958,79.7659013237958,344.215027156793,13.2168763941537,277.764079545318,13.1070694532852,5.971355107365694E-03,13.1039468524332,0.0 
 01/01  10:34:00,12.1666666666667,0.627932370446505,13.0523421480642,27.7708462198387,511.334314472224,79.978427831107,79.978427831107,340.69158366603,13.2081452165326,277.585002309996,13.1103662540931,5.975591575100330E-03,13.1070694532852,0.0 
 01/01  10:35:00,12.1833333333333,0.624633677854876,13.064175929908,27.8666929824317,509.155523911048,80.1886629989419,80.1886629989419,337.187890814748,13.1998031874588,277.387282102671,13.1138342493139,5.979873535802717E-03,13.1103662540931,0.0 
 01/01  10:36:00,12.2,0.621337566971457,13.0765058332224,27.9464113337422,506.95995541167,80.3966232103382,80.3966232103382,333.704092735855,13.1918382560223,277.171050956589,13.117479153982,5.984200266783135E-03,13.1138342493139,0.0 
 01/01  10:37:00,12.2166666666667,0.618044245741352,13.0888493203024,28.0259716258825,504.747716183774,80.6023249004935,80.6023249004935,330.24033285418,13.1842507023823,276.936441514851,13.1212973118723,5.988573074917878E-03,13.117479153982,0.0 
 01/01  10:38:00,12.2333333333333,0.614753913696793,13.1017063807376,28.092875920555,502.518913961851,80.8057845562234,80.8057845562234,326.796753878678,13.1770285695431,276.683587026033,13.1252944704487,5.992991092069754E-03,13.1212973118723,0.0 
 01/01  10:39:00,12.25,0.611466761785174,13.114576894755,28.1596252882402,500.273656998644,81.0070187153971,81.0070187153971,323.373497794786,13.1701728946017,276.412621339795,13.1294669217163,5.997455605542851E-03,13.1252944704487,0.0 
